"access_no","date","address","access"
"1046214","2019/04/01 10:50","飞凤轩[进门]","1"
"22239680","2019/04/01 10:51","飞凤轩[出门]","1"
"10052224","2019/04/01 10:51","飞凤轩[出门]","1"
"20940628","2019/04/01 10:52","青鸾苑[出门]","1"
"20940628","2019/04/01 10:52","青鸾苑[进门]","1"
"24342411","2019/04/01 10:52","飞凤轩[出门]","1"
"16801184","2019/04/01 10:56","飞凤轩[进门]","1"
"250086","2019/04/01 10:57","青鸾苑[进门]","1"
"23938094","2019/04/01 10:57","飞凤轩[进门]","1"
"22239680","2019/04/01 10:58","飞凤轩[出门]","1"
"16907301","2019/04/01 11:00","飞凤轩[出门]","1"
"20664346","2019/04/01 00:00","飞凤轩[进门]","1"
"8752162","2019/04/01 11:02","飞凤轩[进门]","1"
"23938094","2019/04/01 00:00","飞凤轩[出门]","1"
"17840453","2019/04/01 11:04","青鸾苑[出门]","1"
"13825344","2019/04/01 11:05","飞凤轩[进门]","1"
"19755962","2019/04/01 00:00","飞凤轩[出门]","1"
"8510898","2019/04/01 11:08","飞凤轩[出门]","1"
"19741959","2019/04/01 11:09","飞凤轩[出门]","1"
"17260359","2019/04/01 11:10","飞凤轩[出门]","1"
"18425274","2019/04/01 11:11","飞凤轩[出门]","1"
"17260359","2019/04/01 00:00","飞凤轩[出门]","1"
"25421531","2019/04/01 00:00","飞凤轩[出门]","1"
"10119370","2019/04/01 11:12","飞凤轩[出门]","1"
"16907301","2019/04/01 11:13","飞凤轩[进门]","1"
"19348442","2019/04/01 11:14","飞凤轩[出门]","1"
"18433514","2019/04/01 11:14","飞凤轩[出门]","1"
"21701296","2019/04/01 11:15","飞凤轩[进门]","1"
"1116726","2019/04/01 11:15","青鸾苑[出门]","1"
"6105532","2019/04/01 11:16","青鸾苑[出门]","1"
"20107578","2019/04/01 11:16","飞凤轩[出门]","1"
"18009232","2019/04/01 11:16","飞凤轩[出门]","1"
"23925616","2019/04/01 11:16","飞凤轩[出门]","1"
"5013876","2019/04/01 11:18","飞凤轩[出门]","1"
"12758251","2019/04/01 11:18","飞凤轩[进门]","1"
"1310144","2019/04/01 11:18","飞凤轩[进门]","1"
"13457482","2019/04/01 11:19","飞凤轩[进门]","1"
"19050058","2019/04/01 11:19","飞凤轩[出门]","1"
"837238","2019/04/01 11:19","飞凤轩[进门]","1"
"15962388","2019/04/01 11:27","青鸾苑[出门]","1"
"15962388","2019/04/01 11:31","青鸾苑[进门]","1"
"16138359","2019/04/01 11:50","青鸾苑[出门]","1"
"21844756","2019/04/01 11:53","青鸾苑[出门]","1"
"16138359","2019/04/01 11:58","青鸾苑[进门]","1"
"3550087","2019/04/01 12:00","青鸾苑[进门]","1"
"17844327","2019/04/01 12:09","青鸾苑[出门]","1"
"250086","2019/04/01 00:00","青鸾苑[出门]","1"
"20517703","2019/04/01 12:12","青鸾苑[进门]","1"
"3331636","2019/04/01 12:16","青鸾苑[出门]","1"
"16139015","2019/04/01 12:16","青鸾苑[进门]","1"
"16138359","2019/04/01 12:21","青鸾苑[出门]","1"
"16139015","2019/04/01 12:22","青鸾苑[出门]","1"
"17923877","2019/04/01 00:00","飞凤轩[进门]","1"
"600342","2019/04/01 13:09","飞凤轩[出门]","1"
"20448922","2019/04/01 13:10","飞凤轩[进门]","1"
"9427392","2019/04/01 13:11","飞凤轩[出门]","1"
"13152836","2019/04/01 13:11","飞凤轩[进门]","1"
"12534706","2019/04/01 13:13","飞凤轩[出门]","1"
"8643664","2019/04/01 13:15","飞凤轩[出门]","1"
"19212282","2019/04/01 13:15","飞凤轩[出门]","1"
"21355962","2019/04/01 13:17","飞凤轩[进门]","1"
"5351095","2019/04/01 13:17","飞凤轩[出门]","1"
"17163127","2019/04/01 13:19","飞凤轩[出门]","1"
"24537520","2019/04/01 13:20","飞凤轩[进门]","1"
"19117354","2019/04/01 13:23","飞凤轩[出门]","1"
"17715349","2019/04/01 13:24","飞凤轩[进门]","1"
"22058741","2019/04/01 13:25","飞凤轩[出门]","1"
"20214458","2019/04/01 13:25","飞凤轩[进门]","1"
"13947008","2019/04/01 13:27","飞凤轩[出门]","1"
"20705402","2019/04/01 13:28","飞凤轩[进门]","1"
"19260906","2019/04/01 13:29","飞凤轩[进门]","1"
"18426266","2019/04/01 13:29","飞凤轩[进门]","1"
"12625856","2019/04/01 13:31","飞凤轩[出门]","1"
"6813840","2019/04/01 13:31","飞凤轩[出门]","1"
"6813840","2019/04/01 13:31","飞凤轩[出门]","1"
"24342411","2019/04/01 13:32","飞凤轩[进门]","1"
"19617370","2019/04/01 13:33","飞凤轩[进门]","1"
"15861312","2019/04/01 13:34","第五教学楼[进门]","1"
"13947008","2019/04/01 13:35","飞凤轩[进门]","1"
"19854746","2019/04/01 13:37","飞凤轩[出门]","1"
"461142","2019/04/01 13:37","飞凤轩[出门]","1"
"609286","2019/04/01 13:38","飞凤轩[进门]","1"
"13804112","2019/04/01 13:38","第五教学楼[出门]","1"
"15806644","2019/04/01 13:40","飞凤轩[出门]","1"
"16149716","2019/04/01 13:40","第五教学楼[进门]","1"
"16149716","2019/04/01 13:40","第五教学楼[进门]","1"
"16149716","2019/04/01 13:40","第五教学楼[进门]","1"
"20525802","2019/04/01 13:41","飞凤轩[进门]","1"
"17106069","2019/04/01 13:42","飞凤轩[进门]","1"
"19956039","2019/04/01 13:44","飞凤轩[进门]","1"
"21241482","2019/04/01 13:44","飞凤轩[进门]","1"
"4439618","2019/04/01 13:46","飞凤轩[出门]","1"
"22058741","2019/04/01 13:47","飞凤轩[进门]","1"
"37888","2019/04/01 13:49","飞凤轩[进门]","1"
"17110565","2019/04/01 13:52","飞凤轩[进门]","1"
"8752162","2019/04/01 13:52","飞凤轩[出门]","1"
"20317424","2019/04/01 13:53","飞凤轩[进门]","1"
"19948800","2019/04/01 13:57","第五教学楼[出门]","1"
"5635844","2019/04/01 00:00","青鸾苑[进门]","1"
"14743008","2019/04/01 00:00","第五教学楼[出门]","1"
"17840453","2019/04/01 14:11","青鸾苑[出门]","1"
"6139588","2019/04/01 14:13","青鸾苑[出门]","1"
"12043264","2019/04/01 14:18","第五教学楼[进门]","1"
"17840453","2019/04/01 14:20","青鸾苑[进门]","1"
"21715812","2019/04/01 14:24","青鸾苑[进门]","1"
"20506775","2019/04/01 14:27","青鸾苑[出门]","1"
"19762970","2019/04/01 14:31","第五教学楼[进门]","1"
"6936474","2019/04/01 14:34","飞凤轩[出门]","1"
"4400443","2019/04/01 14:34","第六教学楼[出门]","1"
"6936474","2019/04/01 14:35","飞凤轩[出门]","1"
"4400443","2019/04/01 14:35","第六教学楼[进门]","1"
"923174","2019/04/01 14:36","飞凤轩[出门]","1"
"1632027","2019/04/01 14:36","飞凤轩[出门]","1"
"19262730","2019/04/01 14:37","飞凤轩[进门]","1"
"21701296","2019/04/01 14:37","飞凤轩[出门]","1"
"19463428","2019/04/01 14:38","青鸾苑[出门]","1"
"555526","2019/04/01 14:38","飞凤轩[进门]","1"
"14444178","2019/04/01 14:39","飞凤轩[出门]","1"
"17810983","2019/04/01 14:39","青鸾苑[出门]","1"
"16815063","2019/04/01 14:40","青鸾苑[出门]","1"
"20619194","2019/04/01 14:41","第六教学楼[出门]","1"
"1032256","2019/04/01 14:43","飞凤轩[出门]","1"
"923174","2019/04/01 14:43","飞凤轩[进门]","1"
"24000955","2019/04/01 14:43","飞凤轩[出门]","1"
"4049147","2019/04/01 14:44","第六教学楼[进门]","1"
"9249909","2019/04/01 14:45","飞凤轩[出门]","1"
"11936011","2019/04/01 14:46","飞凤轩[进门]","1"
"20704951","2019/04/01 14:47","青鸾苑[进门]","1"
"20162330","2019/04/01 14:48","第六教学楼[出门]","1"
"20663850","2019/04/01 14:50","青鸾苑[出门]","1"
"21057370","2019/04/01 14:50","第六教学楼[出门]","1"
"20517703","2019/04/01 14:51","青鸾苑[出门]","1"
"4035403","2019/04/01 14:52","飞凤轩[进门]","1"
"17431344","2019/04/01 14:52","飞凤轩[进门]","1"
"14061058","2019/04/01 14:54","飞凤轩[进门]","1"
"342646","2019/04/01 14:55","飞凤轩[出门]","1"
"6936474","2019/04/01 14:58","飞凤轩[进门]","1"
"21357514","2019/04/01 14:59","飞凤轩[进门]","1"
"24337781","2019/04/01 15:01","第六教学楼[出门]","0"
"20923562","2019/04/01 15:01","第六教学楼[出门]","1"
"609286","2019/04/01 00:00","飞凤轩[进门]","1"
"20846551","2019/04/01 15:03","青鸾苑[出门]","1"
"1210246","2019/04/01 00:00","飞凤轩[出门]","1"
"21031498","2019/04/01 15:06","第六教学楼[出门]","1"
"820752","2019/04/01 00:00","飞凤轩[出门]","1"
"5026055","2019/04/01 15:07","青鸾苑[出门]","1"
"317606","2019/04/01 00:00","第六教学楼[进门]","1"
"6310108","2019/04/01 15:08","青鸾苑[出门]","1"
"19062082","2019/04/01 00:00","第六教学楼[出门]","0"
"19062082","2019/04/01 00:00","第六教学楼[出门]","0"
"19062082","2019/04/01 00:00","第六教学楼[出门]","0"
"19062082","2019/04/01 00:00","第六教学楼[出门]","0"
"19062082","2019/04/01 15:09","第六教学楼[出门]","0"
"19062082","2019/04/01 15:09","第六教学楼[出门]","0"
"19062082","2019/04/01 15:09","第六教学楼[出门]","0"
"817606","2019/04/01 15:10","飞凤轩[出门]","1"
"25050114","2019/04/01 00:00","飞凤轩[出门]","1"
"8140139","2019/04/01 00:00","第六教学楼[进门]","1"
"16127392","2019/04/01 00:00","青鸾苑[出门]","1"
"24634432","2019/04/01 15:13","第六教学楼[进门]","1"
"23959136","2019/04/01 15:13","飞凤轩[进门]","1"
"6310108","2019/04/01 15:14","青鸾苑[进门]","1"
"20753738","2019/04/01 15:17","飞凤轩[出门]","1"
"10119370","2019/04/01 15:20","飞凤轩[进门]","1"
"21317418","2019/04/01 15:22","飞凤轩[出门]","1"
"21317418","2019/04/01 15:22","飞凤轩[出门]","1"
"19353498","2019/04/01 15:26","第五教学楼[进门]","1"
"20442666","2019/04/01 15:27","第六教学楼[出门]","1"
"1621931","2019/04/01 15:28","第六教学楼[出门]","1"
"20353498","2019/04/01 15:30","第六教学楼[出门]","1"
"10108130","2019/04/01 15:30","飞凤轩[出门]","1"
"21724138","2019/04/01 15:31","飞凤轩[进门]","1"
"6310108","2019/04/01 15:32","飞凤轩[进门]","1"
"14110010","2019/04/01 15:33","飞凤轩[出门]","1"
"21031498","2019/04/01 15:33","第六教学楼[进门]","1"
"21031498","2019/04/01 15:33","第六教学楼[进门]","1"
"651654","2019/04/01 15:34","飞凤轩[进门]","1"
"20162330","2019/04/01 15:34","第六教学楼[进门]","1"
"13929133","2019/04/01 15:35","飞凤轩[出门]","1"
"24961634","2019/04/01 15:35","第六教学楼[出门]","1"
"19834938","2019/04/01 15:36","飞凤轩[进门]","1"
"21151626","2019/04/01 15:36","飞凤轩[进门]","1"
"17349141","2019/04/01 15:38","飞凤轩[进门]","1"
"20426938","2019/04/01 15:39","飞凤轩[进门]","1"
"14728416","2019/04/01 15:40","第六教学楼[出门]","1"
"18629328","2019/04/01 15:40","飞凤轩[出门]","1"
"14728416","2019/04/01 15:41","第六教学楼[进门]","1"
"923174","2019/04/01 15:41","飞凤轩[出门]","1"
"17516213","2019/04/01 15:42","飞凤轩[出门]","1"
"5223428","2019/04/01 15:43","青鸾苑[出门]","1"
"17313383","2019/04/01 15:44","飞凤轩[出门]","1"
"13947008","2019/04/01 15:44","飞凤轩[出门]","1"
"14728416","2019/04/01 15:45","第六教学楼[出门]","1"
"19512826","2019/04/01 15:45","第六教学楼[出门]","1"
"19512826","2019/04/01 15:46","第六教学楼[进门]","1"
"15647291","2019/04/01 15:47","飞凤轩[出门]","1"
"21110138","2019/04/01 15:47","飞凤轩[出门]","1"
"20556109","2019/04/01 15:47","第六教学楼[进门]","1"
"20348506","2019/04/01 15:47","飞凤轩[出门]","1"
"18526106","2019/04/01 15:49","飞凤轩[出门]","1"
"4400443","2019/04/01 15:50","第六教学楼[出门]","1"
"21357514","2019/04/01 15:51","飞凤轩[出门]","1"
"20162330","2019/04/01 15:51","第六教学楼[出门]","1"
"14728416","2019/04/01 15:52","第六教学楼[进门]","1"
"13441728","2019/04/01 15:53","飞凤轩[出门]","1"
"18526106","2019/04/01 15:54","飞凤轩[进门]","1"
"15801451","2019/04/01 15:55","飞凤轩[出门]","1"
"6310108","2019/04/01 15:55","飞凤轩[出门]","1"
"20426938","2019/04/01 15:56","飞凤轩[出门]","1"
"21459786","2019/04/01 15:56","飞凤轩[出门]","1"
"6936474","2019/04/01 15:57","飞凤轩[出门]","1"
"20626378","2019/04/01 15:57","飞凤轩[出门]","1"
"20951668","2019/04/01 15:57","第五教学楼[进门]","1"
"19930282","2019/04/01 15:58","飞凤轩[进门]","1"
"5310804","2019/04/01 15:58","第六教学楼[出门]","1"
"20937690","2019/04/01 15:58","飞凤轩[出门]","1"
"20948775","2019/04/01 15:59","第六教学楼[出门]","1"
"21459786","2019/04/01 15:59","飞凤轩[进门]","1"
"1848139","2019/04/01 15:59","第六教学楼[出门]","1"
"5114644","2019/04/01 15:59","青鸾苑[出门]","1"
"235190","2019/04/01 16:02","第六教学楼[出门]","1"
"21844756","2019/04/01 00:00","青鸾苑[进门]","1"
"17408119","2019/04/01 00:00","第六教学楼[出门]","1"
"6255124","2019/04/01 00:00","第六教学楼[出门]","1"
"17262901","2019/04/01 16:06","第六教学楼[出门]","1"
"19226682","2019/04/01 16:07","第六教学楼[出门]","1"
"20711738","2019/04/01 00:00","第六教学楼[出门]","1"
"18523322","2019/04/01 16:09","第六教学楼[进门]","1"
"6255124","2019/04/01 16:10","第六教学楼[进门]","1"
"751579","2019/04/01 16:13","青鸾苑[进门]","1"
"1820896","2019/04/01 16:15","第六教学楼[进门]","1"
"4049147","2019/04/01 16:15","第六教学楼[出门]","1"
"19006410","2019/04/01 16:16","第六教学楼[进门]","1"
"16764885","2019/04/01 16:16","第六教学楼[进门]","1"
"20263770","2019/04/01 16:17","第六教学楼[出门]","1"
"20202266","2019/04/01 16:17","第六教学楼[进门]","1"
"19125322","2019/04/01 16:18","第六教学楼[进门]","1"
"7110939","2019/04/01 16:18","第六教学楼[进门]","1"
"17258037","2019/04/01 16:19","第六教学楼[进门]","1"
"20603226","2019/04/01 16:20","第六教学楼[出门]","1"
"6310108","2019/04/01 16:20","青鸾苑[出门]","1"
"5026055","2019/04/01 16:22","青鸾苑[进门]","1"
"424791","2019/04/01 16:42","青鸾苑[出门]","1"
"20539348","2019/04/01 16:47","青鸾苑[出门]","1"
"16527074","2019/04/01 17:41","第五教学楼[进门]","1"
"20349546","2019/04/01 17:57","第五教学楼[出门]","1"
"20349546","2019/04/01 17:57","第五教学楼[出门]","1"
"19204378","2019/04/01 17:57","第五教学楼[出门]","1"
"19312170","2019/04/01 18:17","第五教学楼[进门]","1"
"22742983","2019/04/01 18:37","青鸾苑[出门]","1"
"22742983","2019/04/01 18:37","青鸾苑[进门]","1"
"752246","2019/04/01 18:59","青鸾苑[出门]","1"
"20531178","2019/04/01 18:59","飞凤轩[进门]","1"
"18542202","2019/04/01 19:00","飞凤轩[进门]","1"
"25050882","2019/04/01 19:00","第六教学楼[进门]","1"
"21747610","2019/04/01 00:00","飞凤轩[进门]","1"
"17220821","2019/04/01 00:00","飞凤轩[出门]","1"
"16800261","2019/04/01 19:01","飞凤轩[出门]","1"
"14335210","2019/04/01 19:01","第六教学楼[进门]","1"
"19442490","2019/04/01 19:01","飞凤轩[出门]","1"
"21609674","2019/04/01 19:02","第六教学楼[出门]","1"
"1354447","2019/04/01 19:02","第六教学楼[出门]","0"
"17100469","2019/04/01 00:00","飞凤轩[出门]","1"
"20602538","2019/04/01 19:02","飞凤轩[出门]","1"
"17259973","2019/04/01 19:02","第七教学楼[进门]","0"
"15646155","2019/04/01 19:02","第六教学楼[进门]","1"
"17844327","2019/04/01 19:02","青鸾苑[出门]","1"
"14458516","2019/04/01 00:00","飞凤轩[进门]","1"
"20841818","2019/04/01 19:03","第六教学楼[出门]","1"
"20014394","2019/04/01 00:00","第六教学楼[进门]","1"
"21756842","2019/04/01 00:00","飞凤轩[出门]","1"
"22036106","2019/04/01 19:04","第六教学楼[进门]","1"
"17055125","2019/04/01 19:04","飞凤轩[进门]","1"
"5351095","2019/04/01 00:00","飞凤轩[进门]","1"
"19348922","2019/04/01 00:00","飞凤轩[进门]","1"
"20663850","2019/04/01 00:00","青鸾苑[进门]","1"
"19136362","2019/04/01 00:00","飞凤轩[进门]","1"
"19001306","2019/04/01 19:06","飞凤轩[出门]","1"
"20037914","2019/04/01 00:00","第六教学楼[出门]","1"
"5013511","2019/04/01 00:00","青鸾苑[进门]","1"
"21528938","2019/04/01 00:00","飞凤轩[出门]","1"
"17844327","2019/04/01 00:00","青鸾苑[进门]","1"
"5223428","2019/04/01 00:00","青鸾苑[进门]","1"
"18650986","2019/04/01 00:00","飞凤轩[出门]","1"
"16764885","2019/04/01 19:07","第六教学楼[进门]","1"
"21524810","2019/04/01 00:00","第六教学楼[出门]","1"
"17922823","2019/04/01 19:08","青鸾苑[进门]","1"
"1920112","2019/04/01 19:08","第七教学楼[出门]","1"
"321915","2019/04/01 19:08","飞凤轩[进门]","1"
"340119","2019/04/01 00:00","青鸾苑[进门]","1"
"4354160","2019/04/01 00:00","第五教学楼[进门]","1"
"20801082","2019/04/01 19:09","飞凤轩[出门]","1"
"6811730","2019/04/01 19:09","第六教学楼[进门]","1"
"20526602","2019/04/01 19:09","第六教学楼[出门]","1"
"18418394","2019/04/01 19:09","飞凤轩[出门]","1"
"834294","2019/04/01 00:00","飞凤轩[出门]","1"
"23145655","2019/04/01 19:10","青鸾苑[进门]","1"
"4301527","2019/04/01 19:11","第六教学楼[进门]","1"
"17341813","2019/04/01 19:12","飞凤轩[进门]","1"
"340119","2019/04/01 00:00","青鸾苑[出门]","1"
"19626058","2019/04/01 00:00","第六教学楼[出门]","1"
"419622","2019/04/01 00:00","飞凤轩[出门]","1"
"20148007","2019/04/01 19:12","第六教学楼[出门]","1"
"738235","2019/04/01 19:12","飞凤轩[进门]","1"
"21756842","2019/04/01 19:13","飞凤轩[出门]","1"
"19325616","2019/04/01 19:13","飞凤轩[出门]","1"
"20527930","2019/04/01 19:13","飞凤轩[出门]","1"
"18644218","2019/04/01 19:14","飞凤轩[出门]","1"
"1363371","2019/04/01 19:14","第六教学楼[出门]","1"
"21844442","2019/04/01 19:14","飞凤轩[出门]","1"
"18449210","2019/04/01 19:15","第六教学楼[进门]","1"
"17109077","2019/04/01 19:15","第七教学楼[进门]","0"
"17711461","2019/04/01 19:15","飞凤轩[出门]","1"
"5115755","2019/04/01 19:15","飞凤轩[出门]","1"
"19312938","2019/04/01 19:15","第六教学楼[出门]","1"
"9202832","2019/04/01 19:16","第六教学楼[出门]","1"
"21012506","2019/04/01 19:16","飞凤轩[出门]","1"
"20442666","2019/04/01 19:16","第六教学楼[出门]","1"
"19322775","2019/04/01 19:16","第六教学楼[进门]","1"
"6139588","2019/04/01 19:16","青鸾苑[进门]","1"
"19128794","2019/04/01 19:17","飞凤轩[进门]","1"
"18803450","2019/04/01 19:17","第六教学楼[进门]","1"
"3550087","2019/04/01 19:17","青鸾苑[进门]","1"
"17323509","2019/04/01 19:17","第七教学楼[出门]","1"
"15945284","2019/04/01 19:18","第六教学楼[出门]","1"
"23145655","2019/04/01 19:18","青鸾苑[出门]","1"
"21032602","2019/04/01 19:18","第六教学楼[出门]","1"
"16814455","2019/04/01 19:18","第七教学楼[出门]","1"
"21928730","2019/04/01 19:18","第六教学楼[进门]","1"
"15647810","2019/04/01 19:19","第六教学楼[出门]","1"
"948550","2019/04/01 19:19","第六教学楼[进门]","1"
"19006410","2019/04/01 19:19","第六教学楼[进门]","1"
"5763684","2019/04/01 19:19","青鸾苑[进门]","1"
"19006199","2019/04/01 19:20","青鸾苑[进门]","1"
"21646298","2019/04/01 19:20","飞凤轩[出门]","1"
"20343178","2019/04/01 19:20","第六教学楼[出门]","1"
"17926549","2019/04/01 19:20","飞凤轩[出门]","1"
"20525802","2019/04/01 19:20","飞凤轩[出门]","1"
"21838010","2019/04/01 19:21","飞凤轩[进门]","1"
